influencer name,platform,followers,likes,comments,shares,impressions,clicks,conversions,campaign cost,revenue,content type,campaign date
RiyaMakeupFitness,Facebook,972000.0,45012.0,5285.0,12581.0,1767555.0,35902.0,2740.0,82519.0,540051.0,shorts,2025-06-03
SaraTravelDiaries07,Instagram,3271000.0,86184.0,582.0,7420.0,0.0,10758.0,2558.0,0.0,3660709.0,reel,2025-06-03
MeeraBeauty.xo,Instagram,2929475.0,54893.0,277.0,9952.0,7041982.0,4279.0,2767.0,167893.0,1760153.0,Reel ,2025-06-03
AnanyaVlogs,TikTok,0.0,0.0,0.0,3964.0,0.0,21266.0,103.0,82056.5,2081238.0,Reel ,2025-06-03
ShaliniFashion ,Instagram,0.0,52711.0,3505.0,9767.0,2400000.0,16661.0,0.0,82056.5,0.0,Video,2025-06-03
AnanyaVlogsInsta,Facebook,2078000.0,0.0,737.0,17803.0,0.0,21958.0,2611.0,0.0,42193.0,Story ,2025-06-03
AmitCricket,Youtube,4466777.0,81411.0,6408.0,1433.0,6754000.0,42371.0,1993.0,82056.5,0.0,Highlight,2025-06-03
SaraTravelDiariesDanceee,Linkedin,2708784.0,114864.0,0.0,15516.0,0.0,0.0,1236.0,82056.5,0.0,Highlight,2025-10-03
TechBitArvindInsta,Tiktok,0.0,104720.0,2583.0,5858.0,0.0,27364.0,1499.0,82056.5,0.0,Carousel,2025-10-03
ArjunVlogsDanceee,Instagram,0.0,81646.0,2500.0,15748.0,0.0,11713.0,1154.0,315711.0,78269.0,Short,2025-10-03
SaraTravelDiaries07,YouTube,4602000.0,19461.0,347.0,0.0,0.0,11729.0,1285.0,82056.5,1700152.0,Reel ,2025-07-03
FitAnkitVlogs,YouTube,968158.0,90068.0,4872.0,7365.0,3743000.0,0.0,0.0,82056.5,3599596.0,Stream Highlight,2025-01-03
RohanFitnessQueen,Tiktok,2931188.0,0.0,1694.0,4588.0,4900000.0,23748.0,805.0,82056.5,0.0,long video,2025-01-03
RITUFOOD  ,Instagram,4983087.0,86351.0,6446.0,10495.0,7378316.0,38687.0,1109.0,55909.0,302297.0,Stream Highlight,2025-01-03
DeepakMotivation07,Linkedin,330000.0,33017.0,259.0,7698.0,0.0,0.0,1238.0,281213.0,2808436.0,Story+Reel,2025-09-03
ShaliniFashionDanceee,YouTube,2225502.0,23981.0,5285.0,1492.0,4679379.0,4349.0,0.0,0.0,0.0,Reel+Post,2025-09-03
SnehaDanceFitness,Facebook,600000.0,44309.0,0.0,5445.0,7230236.0,37940.0,0.0,0.0,2411130.0,Post,2025-12-03
AnanyaVlogsVlogs,Linkedin,2840000.0,0.0,650.0,0.0,0.0,5381.0,2106.0,82056.5,0.0,Reel+Post,2025-12-03
KabirTech_official,Instagram,4054076.0,49838.0,0.0,15056.0,5455706.0,3067.0,2287.0,82056.5,0.0,Story+Reel,2025-06-03
TANYADANCEINSTA ,Linkedin,3820000.0,82368.0,6035.0,7347.0,6674168.0,0.0,2825.0,181719.0,2187836.0,Story+Reel,2025-04-03
SNEHADANCE ,Facebook,0.0,111353.0,2663.0,5396.0,3600000.0,56607.0,781.0,283675.0,4059799.0,Carousel,2025-04-03
DeepakMotivationFitness,Instagram,0.0,80656.0,244.0,7879.0,3490000.0,10361.0,0.0,82056.5,1089454.0,Post,2025-08-03
TechBitArvind_official,Tiktok,2376127.0,65483.0,457.0,17772.0,5922000.0,4377.0,664.0,0.0,1717101.0,Live Stream,2025-08-03
RiyaMakeup,TikTok,31155.0,20446.0,178.0,7129.0,7000000.0,61789.0,734.0,0.0,0.0,Short,2025-10-03
PoojaLifestyle ,Facebook,3840000.0,0.0,1018.0,5566.0,5369000.0,7973.0,1124.0,76239.0,1387895.0,Long Video ,2025-10-03
DeepakMotivation,Facebook,48284.0,13151.0,4909.0,13378.0,3131000.0,22808.0,2233.0,82056.5,4091075.0,0,2025-10-03
SaraTravelDiariesDanceee,Facebook,1950000.0,109529.0,0.0,10475.0,7542442.0,0.0,56.0,100778.0,3616218.0,long video,2025-03-03
RohanFitness_official,Instagram,0.0,49232.0,0.0,6949.0,0.0,44798.0,1886.0,286792.0,2718564.0,Story+Reel,2025-07-03
PoojaLifestyleFitness,Instagram,700000.0,83442.0,3072.0,0.0,7747455.0,37678.0,261.0,0.0,0.0,Reel  ,2025-07-03
RiyaMakeupInsta,TikTok,1260000.0,80990.0,1357.0,5052.0,842528.0,3137.0,213.0,256339.0,2998364.0,Reels+Post,2025-02-03
GamerVikramDanceee,YouTube,2550826.0,105878.0,1935.0,719.0,2571302.0,27409.0,2305.0,66948.0,1798981.0,Video,2025-02-03
MansiBeauty_official,Instagram,2600000.0,115728.0,2032.0,1694.0,1052113.0,21079.0,0.0,0.0,443629.0,Video,2025-02-03
AmitCricket.xo,Linkedin,4720172.0,0.0,4066.0,8748.0,2357000.0,21563.0,2828.0,236741.0,0.0,Carousel,2025-07-03
SiddharthTravel07,YouTube,0.0,37178.0,6383.0,13160.0,5012000.0,41625.0,1704.0,323376.0,0.0,Long Video,2025-07-03
FitAnkitQueen,Tiktok,2934339.0,15709.0,5034.0,17754.0,4288327.0,19880.0,0.0,314416.0,1858143.0,Video,2025-07-03
AnanyaVlogs ,Linkedin,0.0,90443.0,0.0,2900.0,1627646.0,7374.0,2366.0,141663.0,0.0,Highlight,2025-07-03
SHALINIFASHION.XO ,Instagram,0.0,19201.0,4425.0,6783.0,0.0,40800.0,1399.0,0.0,2058332.0,Post,2025-07-03
AnanyaVlogs_official,Tiktok,5100000.0,76019.0,4245.0,11781.0,7982000.0,0.0,595.0,35323.0,0.0,Video,2025-11-03
PoojaLifestyleQueen,Instagram,3171848.0,41330.0,2240.0,12309.0,3444000.0,48335.0,2022.0,87691.0,0.0,Reels+Post,2025-11-03
PoojaLifestyle,Tiktok,0.0,118527.0,292.0,17567.0,1359000.0,41161.0,2202.0,82056.5,0.0,story+reel,2025-11-03
RituFoodInsta,Linkedin,2435406.0,45027.0,6044.0,12421.0,2700000.0,10790.0,795.0,82056.5,0.0,Reel ,2025-11-03
GamerVikram,Instagram,3449733.0,38303.0,5009.0,9710.0,1426000.0,50403.0,228.0,82056.5,2954577.0,Carousell,2025-11-03
GamerVikramInsta,Facebook,4139999.9999999995,32042.0,3869.0,0.0,8099178.0,59145.0,0.0,82056.5,0.0,Carousell,2025-11-03
ArjunVlogsFitness,Facebook,844000.0,54272.0,5109.0,10802.0,6573000.0,30093.0,1086.0,44518.0,354052.0,story+reel,2025-11-03
RituFoodDanceee,Facebook,4242000.0,99807.0,467.0,14263.0,0.0,30739.0,1713.0,0.0,4301487.0,Short,2025-11-03
DEEPAKMOTIVATION_OFFICIAL ,Facebook,4217295.0,102798.0,5735.0,13772.0,2594927.0,58821.0,0.0,82056.5,3961153.0,Story+Reel,2025-11-03
SaraTravelDiaries,Facebook,4844785.0,0.0,0.0,15533.0,700000.0,0.0,1157.0,0.0,2296330.0,Stories,2025-11-03
PoojaLifestyleVlogs,Instagram,5009862.0,14588.0,5235.0,7060.0,8500000.0,44019.0,2260.0,0.0,1835105.0,Stories,2025-11-03
SaraTravelDiaries07,Instagram,260000.0,0.0,459.0,11046.0,7400000.0,34312.0,1429.0,125993.0,0.0,Stories,2025-11-03
