INFLUENCER NAME,PLATFORM,FOLLOWERS,LIKES,COMMENTS,SHARES,IMPRESSIONS,CLICKS,CONVERSIONS,CAMPAIGN COST,REVENUE,CONTENT TYPE,CAMPAIGN DATE,ENGAGEMENT_RATE,ROI,CONVERSION_RATE,INFLUENCER_SCORE,INFLUENCER_TYPE
AnanyaVlogsVlogs,Linkedin,2840000.0,0.0,650.0,0.0,0.0,5381.0,2106.0,82056.5,0.0,Reel+Post,2025-12-03,65000.0,-100.0,39.137706745958,25940.0,0
KabirTech_official,Instagram,4054076.0,49838.0,0.0,15056.0,5455706.0,3067.0,2287.0,82056.5,0.0,Story+Reel,2025-06-03,4983800.371379323,-100.0,74.56798174111509,1993460.1485517293,0
TANYADANCEINSTA ,Linkedin,3820000.0,82368.0,6035.0,7347.0,6674168.0,0.0,2825.0,181719.0,2187836.0,Story+Reel,2025-04-03,8840300.192329843,218783500.0,inf,134806220.07693192,1
SNEHADANCE ,Facebook,0.0,111353.0,2663.0,5396.0,3600000.0,56607.0,781.0,283675.0,4059799.0,Carousel,2025-04-03,inf,405979800.0,1.379688024449273,inf,1
DeepakMotivationFitness,Instagram,0.0,80656.0,244.0,7879.0,3490000.0,10361.0,0.0,82056.5,1089454.0,Post,2025-08-03,inf,108945300.0,0.0,inf,1
PoojaLifestyle ,Facebook,3840000.0,0.0,1018.0,5566.0,5369000.0,7973.0,1124.0,76239.0,1387895.0,Long Video ,2025-10-03,101800.14494791668,138789400.0,14.09757933023956,83314360.05797917,1
DeepakMotivation,Facebook,48284.0,13151.0,4909.0,13378.0,3131000.0,22808.0,2233.0,82056.5,4091075.0,0,2025-10-03,1806027.706900837,409107400.0,9.790424412486846,246186851.08276036,1
SaraTravelDiariesDanceee,Facebook,1950000.0,109529.0,0.0,10475.0,7542442.0,0.0,56.0,100778.0,3616218.0,long video,2025-03-03,10952900.537179489,361621700.0,inf,221354180.2148718,1
RohanFitness_official,Instagram,0.0,49232.0,0.0,6949.0,0.0,44798.0,1886.0,286792.0,2718564.0,Story+Reel,2025-07-03,inf,271856300.0,4.2100093754185455,inf,1
RiyaMakeupInsta,TikTok,1260000.0,80990.0,1357.0,5052.0,842528.0,3137.0,213.0,256339.0,2998364.0,Reels+Post,2025-02-03,8234700.400952381,299836300.0,6.789926681542875,183195660.16038096,1
GamerVikramDanceee,YouTube,2550826.0,105878.0,1935.0,719.0,2571302.0,27409.0,2305.0,66948.0,1798981.0,Video,2025-02-03,10781300.028186947,179898000.0,8.409646466489109,112251320.01127478,1
AmitCricket.xo,Linkedin,4720172.0,0.0,4066.0,8748.0,2357000.0,21563.0,2828.0,236741.0,0.0,Carousel,2025-07-03,406600.1853322294,-100.0,13.11505820154895,162580.07413289178,0
SiddharthTravel07,YouTube,0.0,37178.0,6383.0,13160.0,5012000.0,41625.0,1704.0,323376.0,0.0,Long Video,2025-07-03,inf,-100.0,4.093693693693694,inf,0
FitAnkitQueen,Tiktok,2934339.0,15709.0,5034.0,17754.0,4288327.0,19880.0,0.0,314416.0,1858143.0,Video,2025-07-03,2074300.6050425663,185814200.0,0.0,112318240.24201705,1
AnanyaVlogs ,Linkedin,0.0,90443.0,0.0,2900.0,1627646.0,7374.0,2366.0,141663.0,0.0,Highlight,2025-07-03,inf,-100.0,32.08570653647953,inf,0
AnanyaVlogs_official,Tiktok,5100000.0,76019.0,4245.0,11781.0,7982000.0,0.0,595.0,35323.0,0.0,Video,2025-11-03,8026400.231,-100.0,inf,3210500.0924,0
PoojaLifestyleQueen,Instagram,3171848.0,41330.0,2240.0,12309.0,3444000.0,48335.0,2022.0,87691.0,0.0,Reels+Post,2025-11-03,4357000.388070298,-100.0,4.183304023999172,1742740.155228119,0
PoojaLifestyle,Tiktok,0.0,118527.0,292.0,17567.0,1359000.0,41161.0,2202.0,82056.5,0.0,story+reel,2025-11-03,inf,-100.0,5.349724253540973,inf,0
RituFoodInsta,Linkedin,2435406.0,45027.0,6044.0,12421.0,2700000.0,10790.0,795.0,82056.5,0.0,Reel ,2025-11-03,5107100.510017632,-100.0,7.367933271547729,2042780.2040070528,0
GamerVikram,Instagram,3449733.0,38303.0,5009.0,9710.0,1426000.0,50403.0,228.0,82056.5,2954577.0,Carousell,2025-11-03,4331200.281471059,295457600.0,0.4523540265460389,179007040.11258844,1
GamerVikramInsta,Facebook,4140000.0,32042.0,3869.0,0.0,8099178.0,59145.0,0.0,82056.5,0.0,Carousell,2025-11-03,3591100.0,-100.0,0.0,1436380.0,0
ArjunVlogsFitness,Facebook,844000.0,54272.0,5109.0,10802.0,6573000.0,30093.0,1086.0,44518.0,354052.0,story+reel,2025-11-03,5938101.27985782,35405100.0,3.6088126806898617,23618300.511943128,1
DEEPAKMOTIVATION_OFFICIAL ,Facebook,4217295.0,102798.0,5735.0,13772.0,2594927.0,58821.0,0.0,82056.5,3961153.0,Story+Reel,2025-11-03,10853300.326560035,396115200.0,0.0,242010440.13062403,1
SaraTravelDiaries07,Instagram,260000.0,0.0,459.0,11046.0,7400000.0,34312.0,1429.0,125993.0,0.0,Stories,2025-11-03,45904.24846153846,-100.0,4.164723711820937,18301.699384615385,0
